Price: 276492, Size: 402699 
Price: 614504, Size: 581307 
Price: 721979, Size: 524652 
Price: 666608, Size: 524675 
Price: 951879, Size: 775297 
Price: 866851, Size: 846618 
Price: 276947, Size: 146402 
Price: 849307, Size: 538005 
Price: 854838, Size: 724616 
Price: 594079, Size: 469728 
Price: 896239, Size: 653125 
Price: 884641, Size: 656679 
Price: 523818, Size: 435839 
Price: 337664, Size: 232197 
Price: 407928, Size: 366412 
Price: 884682, Size: 690527 
Price: 755169, Size: 383987 
Price: 815176, Size: 589142 
Price: 980873, Size: 769092 
Price: 818463, Size: 604175 
Price: 613772, Size: 607083 
Price: 783195, Size: 488977 
Price: 815373, Size: 770368 
Price: 844091, Size: 584111 
Price: 596928, Size: 379781 
Price: 350211, Size: 209533 
Price: 630536, Size: 569132 
Price: 991496, Size: 757421 
Price: 532505, Size: 452760 
Price: 371775, Size: 300872 
Price: 557428, Size: 306428 
Price: 550536, Size: 417842 
Price: 471518, Size: 389617 
Price: 915526, Size: 787343 
Price: 850959, Size: 840884 
Price: 713453, Size: 700822 
Price: 683048, Size: 636085 
Price: 988491, Size: 640458 
Price: 972192, Size: 801432 
Price: 550320, Size: 339465 
Price: 561138, Size: 300048 
Price: 200477, Size: 118772 
Price: 840677, Size: 492813 
Price: 595354, Size: 381075 
Price: 660863, Size: 525795 
Price: 919865, Size: 501297 
Price: 505373, Size: 263062 
Price: 949864, Size: 582867 
Price: 516479, Size: 412143 
Price: 581785, Size: 309712 
Price: 615027, Size: 543195 
Price: 894268, Size: 498929 
Price: 846812, Size: 613997 
Price: 828668, Size: 495237 
Price: 402520, Size: 281464 
Price: 271569, Size: 237576 
Price: 525491, Size: 367612 
Price: 228885, Size: 168399 
Price: 708988, Size: 502100 
Price: 484472, Size: 293871 
Price: 420620, Size: 419041 
Price: 936819, Size: 533427 
Price: 600044, Size: 412967 
Price: 486710, Size: 363131 
Price: 935444, Size: 734026 
Price: 674242, Size: 520101 
Price: 997810, Size: 692132 
Price: 436952, Size: 255396 
Price: 816353, Size: 659000 
Price: 525388, Size: 363437 
Price: 682445, Size: 572542 
Price: 370521, Size: 358458 
Price: 878591, Size: 473678 
Price: 657739, Size: 635804 
Price: 146073, Size: 135377 
Price: 791199, Size: 705213 
Price: 414155, Size: 220838 
Price: 318140, Size: 217091 
Price: 689812, Size: 625170 
Price: 833704, Size: 541896 
Price: 765457, Size: 600874 
Price: 531218, Size: 464236 
Price: 535691, Size: 334680 
Price: 525873, Size: 310214 
Price: 710982, Size: 557364 
Price: 905929, Size: 634523 
Price: 682418, Size: 650087 
Price: 801331, Size: 779100 
Price: 877521, Size: 666608 
Price: 848868, Size: 523234 
Price: 903683, Size: 734694 
Price: 983812, Size: 758205 
Price: 986998, Size: 638889 
Price: 850175, Size: 703327 
Price: 346993, Size: 204679 
Price: 756480, Size: 441883 
Price: 516929, Size: 390716 
Price: 242710, Size: 167712 
Price: 841885, Size: 645690 
Price: 374459, Size: 202135 
Price: 905308, Size: 642911 
Price: 938842, Size: 645862 
Price: 265170, Size: 182189 
Price: 918422, Size: 819073 
Price: 964623, Size: 927282 
Price: 874517, Size: 516463 
Price: 787727, Size: 504580 
Price: 502168, Size: 461300 
Price: 230203, Size: 190692 
Price: 737951, Size: 432224 
Price: 464544, Size: 383566 
Price: 875870, Size: 807781 
Price: 431905, Size: 247575 
Price: 425055, Size: 378424 
Price: 181515, Size: 94994 
Price: 242850, Size: 164242 
Price: 382316, Size: 262854 
Price: 889284, Size: 710360 
Price: 816526, Size: 435820 
Price: 399712, Size: 251191 
Price: 980317, Size: 754195 
Price: 652475, Size: 432419 
Price: 871062, Size: 606745 
Price: 839938, Size: 568506 
Price: 437119, Size: 327604 
Price: 288332, Size: 148675 
Price: 773729, Size: 648425 
Price: 907547, Size: 692474 
Price: 197389, Size: 133899 
Price: 812972, Size: 414164 
Price: 497375, Size: 337934 
Price: 398413, Size: 319385 
Price: 910553, Size: 908090 
Price: 956907, Size: 543157 
Price: 791578, Size: 432373 
Price: 861268, Size: 448667 
Price: 829957, Size: 594616 
Price: 219939, Size: 134663 
Price: 727882, Size: 508802 
Price: 839758, Size: 715111 
Price: 612576, Size: 567042 
Price: 932630, Size: 647930 
Price: 864774, Size: 696652 
Price: 857627, Size: 835666 
Price: 291785, Size: 240479 
Price: 316795, Size: 262184 
Price: 715045, Size: 688393 
Price: 779721, Size: 680523 
Price: 466647, Size: 311541 
Price: 861421, Size: 739098 
Price: 964574, Size: 657663 
Price: 886452, Size: 629094 
Price: 462650, Size: 411479 
Price: 407701, Size: 269727 
Price: 709171, Size: 489380 
Price: 871766, Size: 497282 
Price: 694457, Size: 399822 
Price: 570929, Size: 289846 
Price: 347196, Size: 281058 
Price: 712688, Size: 498596 
Price: 458352, Size: 266839 
Price: 997036, Size: 949135 
Price: 487467, Size: 366007 
Price: 341365, Size: 321350 
Price: 267860, Size: 182689 
Price: 616095, Size: 538618 
Price: 454895, Size: 290654 
Price: 877458, Size: 688289 
Price: 726655, Size: 506037 
Price: 872241, Size: 641105 
Price: 603041, Size: 418839 
Price: 928741, Size: 593757 
Price: 567678, Size: 293486 
Price: 934111, Size: 532562 
Price: 748667, Size: 568374 
Price: 566527, Size: 445175 
Price: 807258, Size: 804245 
Price: 562119, Size: 552776 
Price: 614294, Size: 389821 
Price: 948805, Size: 543680 
Price: 980933, Size: 632950 
Price: 934949, Size: 617971 
Price: 515670, Size: 265180 
Price: 925774, Size: 489731 
Price: 485318, Size: 347043 
Price: 592448, Size: 356364 
Price: 567404, Size: 531857 
Price: 316073, Size: 249382 
Price: 322093, Size: 256748 
Price: 879681, Size: 814345 
Price: 107767, Size: 90616 
Price: 518648, Size: 457926 
Price: 984996, Size: 557413 
Price: 624880, Size: 501779 
Price: 868638, Size: 602149 
Price: 874210, Size: 547213 
Price: 500711, Size: 335594 
Price: 717034, Size: 583121 
Price: 912614, Size: 747535 
Price: 737400, Size: 498809 
Price: 151022, Size: 143461 
Price: 323324, Size: 165221 
Price: 448731, Size: 248076 
Price: 856778, Size: 610250 
Price: 666420, Size: 550324 
Price: 559061, Size: 557228 
Price: 345122, Size: 295370 
Price: 885149, Size: 595749 
Price: 586330, Size: 540873 
Price: 744356, Size: 693276 
Price: 472061, Size: 241239 
Price: 689305, Size: 396427 
Price: 284002, Size: 258764 
Price: 848382, Size: 640597 
Price: 51596, Size: 45403 
Price: 276195, Size: 197266 
Price: 448293, Size: 370944 
Price: 649365, Size: 481788 
Price: 250087, Size: 249002 
Price: 553365, Size: 309172 
Price: 760928, Size: 482695 
Price: 453941, Size: 227416 
Price: 838594, Size: 710325 
Price: 553018, Size: 438881 
Price: 871229, Size: 691007 
Price: 528966, Size: 442362 
Price: 384603, Size: 218071 
Price: 996442, Size: 939603 
Price: 737006, Size: 580779 
Price: 915522, Size: 884701 
Price: 741570, Size: 606790 
Price: 443775, Size: 380867 
Price: 224857, Size: 164065 
Price: 348141, Size: 193012 
Price: 565394, Size: 389984 
Price: 55787, Size: 50951 
Price: 812222, Size: 661617 
Price: 570731, Size: 507607 
Price: 400997, Size: 208550 
Price: 311998, Size: 203126 
Price: 395733, Size: 301526 
Price: 937226, Size: 584704 
Price: 439559, Size: 235673 
Price: 713025, Size: 382112 
Price: 722352, Size: 550304 
Price: 349771, Size: 273517 
Price: 862774, Size: 857885 
Price: 419670, Size: 354871 
Price: 942339, Size: 781236 
Price: 997304, Size: 979647 
Price: 767064, Size: 489083 
Price: 962111, Size: 850799 
Price: 203835, Size: 165172 
Price: 569010, Size: 507547 
Price: 648692, Size: 391739 
Price: 930418, Size: 919322 
Price: 426019, Size: 307239 
Price: 217663, Size: 111880 
Price: 310648, Size: 168486 
Price: 233694, Size: 216772 
Price: 681910, Size: 438875 
Price: 418833, Size: 385347 
Price: 880596, Size: 771773 
Price: 358737, Size: 305192 
Price: 926917, Size: 799878 
Price: 743673, Size: 428902 
Price: 866356, Size: 568572 
Price: 839715, Size: 727797 
Price: 968664, Size: 626405 
Price: 775194, Size: 420685 
Price: 677032, Size: 442361 
Price: 426635, Size: 239048 
Price: 543519, Size: 499399 
Price: 564882, Size: 545457 
Price: 945940, Size: 516034 
Price: 685843, Size: 476422 
Price: 863071, Size: 601850 
Price: 367026, Size: 361714 
Price: 990493, Size: 947299 
Price: 348449, Size: 225433 
Price: 934155, Size: 649813 
Price: 662647, Size: 608478 
Price: 854576, Size: 434060 
Price: 689450, Size: 385125 
Price: 581337, Size: 519700 
Price: 906800, Size: 852791 
Price: 780598, Size: 486727 
Price: 518872, Size: 259957 
Price: 860622, Size: 552843 
Price: 874703, Size: 757158 
Price: 935599, Size: 795182 
Price: 856353, Size: 697457 
Price: 823938, Size: 807072 
Price: 963530, Size: 873751 
Price: 837679, Size: 836362 
Price: 750284, Size: 464952 
Price: 878985, Size: 508255 
Price: 768324, Size: 468538 
Price: 640953, Size: 606266 
Price: 972405, Size: 529481 
Price: 434326, Size: 412891 
Price: 887723, Size: 682749 
Price: 726107, Size: 701459 
Price: 204912, Size: 105814 
Price: 985001, Size: 505826 
Price: 946513, Size: 536075 
Price: 660707, Size: 439191 
Price: 492742, Size: 367477 
Price: 558768, Size: 542397 
Price: 244492, Size: 164888 
Price: 970692, Size: 796072 
Price: 614154, Size: 352686 
Price: 938163, Size: 933894 
Price: 862052, Size: 539625 
Price: 146075, Size: 129912 
Price: 214639, Size: 198463 
Price: 510417, Size: 505271 
Price: 615330, Size: 475654 
Price: 837202, Size: 429391 
Price: 255159, Size: 203752 
Price: 768308, Size: 629511 
Price: 730135, Size: 553071 
Price: 951204, Size: 755691 
Price: 949759, Size: 641087 
Price: 646578, Size: 363908 
Price: 812677, Size: 471734 
Price: 799035, Size: 691169 
Price: 616191, Size: 344683 
Price: 380368, Size: 363173 
Price: 489889, Size: 309918 
Price: 946714, Size: 719628 
Price: 764354, Size: 598119 
Price: 944203, Size: 761334 
Price: 879373, Size: 776585 
Price: 347496, Size: 221859 
Price: 729743, Size: 682755 
Price: 771392, Size: 495206 
Price: 695628, Size: 532379 
Price: 969690, Size: 960561 
Price: 762501, Size: 601342 
Price: 385318, Size: 282022 
Price: 870775, Size: 625980 
Price: 417214, Size: 308095 
Price: 582770, Size: 388272 
Price: 880063, Size: 530187 
Price: 390270, Size: 296175 
Price: 624352, Size: 602760 
Price: 914634, Size: 771028 
Price: 74276, Size: 51994 
Price: 678151, Size: 344100 
Price: 524661, Size: 379736 
Price: 727489, Size: 582519 
Price: 371764, Size: 318825 
Price: 965637, Size: 776422 
Price: 146380, Size: 78106 
Price: 389700, Size: 384543 
Price: 295964, Size: 288449 
Price: 988634, Size: 568387 
Price: 130446, Size: 92599 
Price: 583865, Size: 442492 
Price: 957203, Size: 838340 
Price: 492305, Size: 483255 
Price: 238228, Size: 229657 
Price: 889454, Size: 467025 
Price: 913087, Size: 613419 
Price: 869632, Size: 790973 
Price: 803341, Size: 504303 
Price: 348670, Size: 248531 
Price: 956034, Size: 710573 
Price: 884955, Size: 788243 
Price: 872755, Size: 526381 
Price: 834359, Size: 442500 
Price: 186339, Size: 167226 
Price: 490861, Size: 311762 
Price: 311339, Size: 276270 
Price: 926378, Size: 590754 
Price: 576456, Size: 347170 
Price: 975432, Size: 839049 
Price: 977120, Size: 699907 
Price: 894825, Size: 632607 
Price: 975076, Size: 713710 
Price: 635709, Size: 399281 
Price: 709674, Size: 566618 
Price: 809021, Size: 619396 
Price: 356024, Size: 178142 
Price: 115333, Size: 113863 
Price: 488834, Size: 459297 
Price: 277557, Size: 145033 
Price: 966443, Size: 825108 
Price: 764683, Size: 567815 
Price: 745613, Size: 497407 
Price: 350329, Size: 201740 
Price: 652670, Size: 459464 
Price: 699947, Size: 512985 
Price: 797603, Size: 699900 
Price: 642473, Size: 377110 
Price: 994947, Size: 667456 
Price: 683619, Size: 582852 
Price: 788492, Size: 551298 
Price: 322068, Size: 215905 
Price: 982976, Size: 649429 
Price: 686934, Size: 521811 
Price: 687476, Size: 617177 
Price: 269510, Size: 239071 
Price: 477834, Size: 276153 
Price: 596912, Size: 484150 
Price: 498979, Size: 497635 
Price: 827789, Size: 553075 
Price: 899683, Size: 777626 
Price: 481026, Size: 324721 
Price: 660108, Size: 368493 
Price: 757403, Size: 461730 
Price: 323891, Size: 318011 
Price: 992625, Size: 799410 
Price: 820649, Size: 451543 
Price: 974168, Size: 698561 
Price: 967540, Size: 833600 
Price: 773150, Size: 670656 
Price: 593626, Size: 505992 
Price: 488585, Size: 265526 
Price: 990188, Size: 548296 
Price: 829593, Size: 723050 
Price: 532513, Size: 508987 
Price: 865175, Size: 686632 
Price: 512492, Size: 443489 
Price: 679632, Size: 552101 
Price: 495536, Size: 301374 
Price: 405608, Size: 346530 
Price: 741410, Size: 724591 
Price: 231047, Size: 216392 
Price: 616112, Size: 556215 
Price: 972573, Size: 696609 
Price: 837109, Size: 775937 
Price: 873119, Size: 554628 
Price: 794816, Size: 611923 
Price: 659193, Size: 625561 
Price: 919228, Size: 864956 
Price: 380239, Size: 350804 
Price: 981469, Size: 851952 
Price: 998528, Size: 625019 
Price: 756700, Size: 722284 
Price: 487568, Size: 365618 
Price: 944169, Size: 739081 
Price: 347153, Size: 181686 
Price: 448109, Size: 390602 
Price: 697155, Size: 433321 
Price: 903851, Size: 559932 
Price: 593384, Size: 464932 
Price: 522480, Size: 293122 
Price: 853578, Size: 830286 
Price: 261574, Size: 140876 
Price: 589103, Size: 481898 
Price: 346026, Size: 280775 
Price: 624711, Size: 458916 
Price: 459284, Size: 409641 
Price: 351437, Size: 271273 
Price: 716048, Size: 620059 
Price: 533459, Size: 393227 
Price: 449705, Size: 245194 
Price: 458933, Size: 338054 
Price: 780939, Size: 657454 
Price: 651458, Size: 381563 
Price: 492628, Size: 253236 
Price: 409621, Size: 287103 
Price: 635222, Size: 575264 
Price: 324471, Size: 229523 
Price: 888848, Size: 501602 
Price: 958964, Size: 515220 
Price: 552024, Size: 389483 
Price: 700483, Size: 619951 
Price: 608363, Size: 581919 
Price: 884904, Size: 513305 
Price: 704081, Size: 454246 
Price: 657771, Size: 376933 
Price: 872946, Size: 492757 
Price: 463711, Size: 438682 
Price: 137843, Size: 132061 
Price: 975078, Size: 666434 
Price: 304223, Size: 178948 
Price: 477344, Size: 467098 
Price: 596119, Size: 336086 
Price: 618272, Size: 451299 
Price: 862606, Size: 638086 
Price: 997720, Size: 979536 
Price: 960930, Size: 659598 
Price: 804527, Size: 470700 
Price: 205793, Size: 196803 
Price: 571668, Size: 383562 
Price: 823845, Size: 595801 
Price: 874151, Size: 752281 
Price: 666871, Size: 559724 
Price: 144779, Size: 97935 
Price: 860010, Size: 482196 
Price: 612636, Size: 415899 
Price: 586650, Size: 342513 
Price: 830371, Size: 719029 
Price: 935814, Size: 668415 
Price: 565645, Size: 355067 
Price: 589349, Size: 521626 
Price: 486617, Size: 350186 
Price: 669416, Size: 378053 
Price: 285933, Size: 210430 
Price: 464460, Size: 461405 
Price: 565829, Size: 326260 
Price: 457035, Size: 287312 
Price: 972575, Size: 519270 
Price: 835973, Size: 437030 
Price: 440317, Size: 409891 
Price: 883132, Size: 580684 
Price: 500935, Size: 307339 
Price: 395943, Size: 217962 
Price: 996209, Size: 862497 
Price: 805588, Size: 408954 
Price: 759907, Size: 380074 
Price: 748095, Size: 703149 
Price: 897097, Size: 512731 
Price: 580830, Size: 483869 
Price: 766584, Size: 457319 
Price: 699556, Size: 589072 
Price: 654459, Size: 600693 
Price: 500973, Size: 458474 
Price: 610207, Size: 342981 
Price: 735431, Size: 368879 
Price: 785633, Size: 501322 
Price: 300799, Size: 215221 
Price: 852242, Size: 427747 
Price: 632812, Size: 483851 
Price: 854422, Size: 449138 
Price: 950756, Size: 482898 
Price: 976997, Size: 956622 
Price: 198858, Size: 148825 
Price: 835161, Size: 451107 
Price: 876300, Size: 579873 
Price: 905422, Size: 483339 
Price: 916418, Size: 543952 
Price: 999378, Size: 964042 
Price: 917005, Size: 896227 
Price: 928601, Size: 466326 
Price: 247930, Size: 237094 
Price: 582325, Size: 451709 
Price: 389173, Size: 345906 
Price: 657235, Size: 526216 
Price: 811771, Size: 652633 
Price: 972861, Size: 767304 
Price: 366355, Size: 317497 
Price: 657939, Size: 448899 
Price: 882825, Size: 560264 
Price: 800442, Size: 619762 
Price: 715984, Size: 420361 
Price: 493112, Size: 378167 
Price: 705377, Size: 408868 
Price: 850364, Size: 770669 
Price: 90268, Size: 72116 
Price: 736503, Size: 599654 
Price: 674484, Size: 559403 
Price: 923793, Size: 510915 
Price: 370431, Size: 306717 
Price: 699851, Size: 350013 
Price: 908670, Size: 513980 
Price: 476275, Size: 271509 
Price: 83652, Size: 43325 
Price: 833849, Size: 664914 
Price: 874119, Size: 688347 
Price: 421896, Size: 268658 
Price: 691731, Size: 406324 
Price: 742414, Size: 525564 
Price: 318061, Size: 184597 
Price: 560683, Size: 439765 
Price: 654776, Size: 405971 
Price: 442617, Size: 367084 
Price: 732908, Size: 486236 
Price: 637698, Size: 565560 
Price: 414816, Size: 320685 
Price: 832634, Size: 760992 
Price: 996496, Size: 642664 
Price: 933184, Size: 689323 
Price: 735351, Size: 498222 
Price: 776697, Size: 514731 
Price: 591126, Size: 395671 
Price: 603685, Size: 490103 
Price: 539504, Size: 508918 
Price: 621935, Size: 333168 
Price: 330617, Size: 210682 
Price: 238257, Size: 169671 
Price: 539960, Size: 422025 
Price: 943779, Size: 937504 
Price: 986352, Size: 813732 
Price: 868791, Size: 634983 
Price: 728842, Size: 413410 
Price: 443426, Size: 236783 
Price: 566934, Size: 555174 
Price: 768206, Size: 766850 
Price: 853800, Size: 784227 
Price: 976946, Size: 663514 
Price: 602815, Size: 445213 
Price: 617052, Size: 425859 
Price: 893227, Size: 525668 
Price: 863112, Size: 785998 
Price: 501466, Size: 336958 
Price: 182517, Size: 121159 
Price: 879444, Size: 539765 
Price: 915308, Size: 664729 
Price: 719229, Size: 415646 
Price: 576927, Size: 551853 
Price: 542200, Size: 289382 
Price: 836816, Size: 425428 
Price: 704404, Size: 684602 
Price: 815557, Size: 498486 
Price: 792315, Size: 552173 
Price: 858743, Size: 517106 
Price: 697719, Size: 507656 
Price: 464371, Size: 342697 
Price: 400914, Size: 374802 
Price: 446841, Size: 413430 
Price: 451897, Size: 300745 
Price: 835020, Size: 520210 
Price: 832016, Size: 466626 
Price: 771771, Size: 730304 
Price: 603972, Size: 492003 
Price: 781183, Size: 580182 
Price: 923345, Size: 714317 
Price: 974726, Size: 819022 
Price: 489166, Size: 338450 
